X4EVERDROP,X1SEX,X1RACE,X1STAGE,X1CONTROL,X1SES_U,X1SCHOOLENG,X1SCHOOLBEL,X1SCHOOLCLI,X1TXMTSCOR,X1REGION,X1MTHID,X1MTHUTI,X1MTHEFF,X1MTHINT,X1SCIID,X1SCIUTI,X1SCIEFF,X1SCIINT,X1PAREDEXPCT,X1STUEDEXPCT,X1PROBLEM,S1MSCORE,y_pred_prob
0,1,"White, non-Hispanic",15,Public,0.3946,0.33,0.92,-2.09,55.7364,West,1.76,0.9,0.94,-0.73,2.15,1.27,1.83,-0.3,6,8,0.0799645208127539,4.8,0.4108486771583557
0,0,"White, non-Hispanic",14,Public,-0.503,-2.48,-0.04,-0.8,50.5806,South,0.6,-0.07,-0.17,-0.11,-0.33,-1.08,0.25,-0.23,6,8,-0.16422727436411,4.0,0.5591238737106323
0,0,"White, non-Hispanic",15,Catholic or other private,0.2537,-0.2,1.59,1.16,58.0049,South,0.6,0.11,1.34,0.14,-0.33,1.27,-0.05,-0.23,6,8,-0.572470081919254,3.6,0.3274570107460022
1,0,"White, non-Hispanic",15,Public,-0.2773,0.21,-0.34,-0.67,57.2522,South,-0.57,-0.36,-0.58,-0.54,0.91,0.15,1.83,1.31,6,6,-0.271260149748346,2.8,0.5908831357955933
0,0,"White, non-Hispanic",14,Catholic or other private,-0.0245,-0.2,-0.04,1.74,56.7977,Northeast,0.6,-0.3,-0.58,-0.48,2.15,0.1,0.36,0.16,8,10,-1.67180999419758,4.0,0.2579556703567505
0,0,"White, non-Hispanic",14,Public,0.1395,-0.26,1.1,-2.12,58.628,South,-1.13,0.27,-0.69,-1.38,-0.97,0.1,-0.05,1.38,8,6,0.402800722823181,4.0,0.3593851625919342
1,0,"White, non-Hispanic",14,Public,0.3045,0.33,0.9,-0.61,62.7588,West,1.16,-0.76,0.1,1.41,-0.33,-0.28,-0.05,0.54,10,10,-0.512408738098765,4.2,0.3010087013244629
0,1,"Asian, non-Hispanic",14,Public,0.524,-0.39,-0.39,1.14,65.0878,Northeast,0.6,-1.33,1.34,0.39,0.27,-0.89,0.25,0.93,4,4,1.41828086041821,4.2,0.3317827582359314
0,1,"White, non-Hispanic",15,Public,-0.2509,1.01,1.23,-0.23,50.9815,Northeast,0.6,1.31,-0.17,-0.24,-0.33,1.69,-0.05,0.16,8,6,-0.326731455880967,4.0,0.42220571637153625
0,1,"White, non-Hispanic",14,Public,-0.5947,-0.7,-2.14,0.22,56.2189,Midwest,1.19,0.9,1.21,-1.33,-1.57,-0.15,-0.91,-2.15,6,6,-0.512408738098765,3.0,0.5966674089431763
0,0,"White, non-Hispanic",14,Catholic or other private,0.3516,1.01,1.34,1.53,68.8119,Northeast,1.76,0.11,1.62,2.08,0.91,0.84,1.12,0.54,8,10,-2.10167907159224,5.6,0.17346690595149994
0,0,"Hispanic, race specified",15,Public,-0.0647,-1.55,-2.42,0.32,50.5313,Midwest,0.03,1.31,0.51,-0.13,-1.57,-0.52,-1.3,-1.83,8,2,-0.512408738098765,2.0,0.6956360936164856
0,1,"Asian, non-Hispanic",14,Catholic or other private,-0.0289,-0.39,0.12,0.56,51.0143,Northeast,0.6,0.27,1.62,0.85,-0.33,0.1,0.25,0.21,6,2,-2.10167907159224,3.0,0.35413068532943726
0,0,"White, non-Hispanic",15,Public,0.7784,-0.62,-0.39,0.45,51.6497,South,-1.73,0.27,-0.41,-1.01,-0.94,0.71,-0.05,0.54,8,8,-0.656329856602547,3.6,0.4077804386615753
1,1,"White, non-Hispanic",15,Public,0.3822,-1.3,-0.98,-1.66,44.7572,West,-1.73,-1.27,-1.8,-2.11,-0.33,-1.08,-0.77,-1.89,6,8,-0.249633879908826,4.0,0.617891252040863
0,0,"White, non-Hispanic",14,Public,0.5541,0.25,-0.39,-0.69,61.8071,Midwest,-1.73,-1.33,0.1,0.1,-0.33,0.1,-0.16,0.54,6,6,-0.008485291558407,4.2,0.29939332604408264
0,0,"Asian, non-Hispanic",14,Public,1.2044,1.01,-0.22,0.37,66.6234,South,-0.57,-1.9,-0.58,-0.66,0.91,0.1,-0.05,1.26,10,10,-1.07943673528606,5.6,0.17312616109848022
0,1,"White, non-Hispanic",15,Catholic or other private,0.9623,1.09,1.59,1.25,60.3969,Northeast,-0.57,-1.74,-0.17,-1.01,0.91,0.28,1.12,1.7,10,10,-2.10167907159224,3.0,0.17159150540828705
0,1,"White, non-Hispanic",15,Public,0.1769,-0.14,-0.29,-0.01,54.3095,Midwest,0.6,-1.9,-0.56,-0.29,-0.33,1.27,-0.05,0.16,4,6,-0.756600533275629,4.2,0.4080007076263428
1,1,"Hispanic, no race specified",14,Public,-1.0366,-0.56,-0.04,-2.33,33.5316,Midwest,0.6,-0.3,0.55,2.08,-0.33,0.71,0.25,0.49,6,4,1.91497348034451,2.0,0.7328315377235413
1,0,"White, non-Hispanic",16,Public,-0.2798,-0.34,-0.06,-1.55,34.9658,Midwest,-0.57,-0.3,-0.17,-1.86,-1.57,-0.33,-0.46,-1.44,6,6,1.50368746596293,5.6,0.6986266374588013
0,1,"White, non-Hispanic",15,Public,0.5787,-1.02,0.55,0.44,42.993,Midwest,0.6,1.31,0.51,0.12,1.52,1.27,-0.17,0.15,6,8,0.339219338193815,4.8,0.4248354434967041
0,0,"More than one race, non-Hispanic",16,Public,-0.259,-0.47,-0.85,0.26,33.4628,Midwest,-0.57,-0.3,-0.29,-0.16,0.91,0.1,-0.17,-0.23,2,2,-0.0825396607041021,0.0,0.9146021008491516
0,0,"More than one race, non-Hispanic",15,Public,0.5094,-0.86,0.5,0.49,57.7703,Northeast,-1.73,-2.94,-2.92,-0.74,-1.57,-3.1,-2.91,-2.59,6,6,-1.67180999419758,3.0,0.32021287083625793
0,0,"White, non-Hispanic",15,Public,0.069,0.1,0.18,-1.85,47.4606,Midwest,0.6,-0.3,-0.17,-0.18,-1.57,-0.89,-1.2,-0.61,6,10,1.74787926113979,4.0,0.571954607963562
1,1,"Hispanic, race specified",15,Public,-1.4053,0.23,-0.39,-0.65,61.8757,Midwest,0.6,1.31,-0.3,0.57,-0.94,0.1,-1.33,-0.67,6,2,-0.182810337377185,3.0,0.6491156220436096
0,1,"White, non-Hispanic",14,Public,2.2143,0.52,1.59,-0.6,70.1717,Midwest,1.76,0.9,1.07,1.34,-0.3,1.69,1.83,1.38,10,8,-1.18646961067029,6.4,0.16854318976402283
0,1,"White, non-Hispanic",14,Public,1.5401,1.01,-0.12,-0.13,47.5258,Midwest,0.6,0.9,0.8,0.98,2.15,1.69,1.42,2.03,8,9,1.22232954475991,2.8,0.32851940393447876
0,1,"White, non-Hispanic",14,Catholic or other private,0.8471,-1.13,-0.39,0.7,61.2971,Northeast,0.6,-0.7,0.27,-0.18,1.52,1.27,-0.05,0.43,6,6,-1.67180999419758,4.8,0.26858460903167725
0,0,"White, non-Hispanic",14,Public,1.6427,1.39,0.77,-1.74,60.1353,South,0.6,0.9,0.55,0.85,0.91,1.27,1.12,1.19,10,10,-0.0825396607041021,4.0,0.2619589865207672
0,1,"More than one race, non-Hispanic",14,Catholic or other private,-0.3795,1.39,1.59,1.51,57.5349,Northeast,0.6,1.31,-0.61,-0.29,-1.57,0.84,-1.33,-0.23,6,10,-0.756600533275629,4.0,0.2863127291202545
0,0,"White, non-Hispanic",14,Public,0.6386,0.52,-0.04,-0.32,64.9829,South,1.76,-0.3,0.82,0.49,-0.33,-0.33,0.25,-0.73,10,6,-0.512408738098765,5.6,0.28616172075271606
1,0,"Hispanic, race specified",15,Public,-1.0251,0.23,-0.73,-1.52,27.4926,West,-0.57,-0.7,-1.41,-0.64,0.27,-1.5,-0.9,-0.21,6,2,-0.619441613483,2.0,0.7998871803283691
0,1,"White, non-Hispanic",15,Public,1.1408,-0.28,0.24,-2.34,44.9286,Northeast,0.6,-1.33,0.66,0.56,0.91,0.1,-0.05,0.54,6,6,0.318940948139888,4.2,0.43495309352874756
0,1,"Hispanic, race specified",14,Public,0.7901,-0.2,-0.39,-0.68,55.8343,South,-0.57,-0.3,0.1,-0.16,0.27,0.1,0.25,0.82,10,6,-0.0270683545714815,4.2,0.34702157974243164
0,1,"White, non-Hispanic",14,Public,0.8238,0.21,-0.52,-0.59,74.5967,South,1.16,0.27,1.62,-1.68,0.27,0.71,0.25,0.54,8,8,-0.600858550469926,4.0,0.31744682788848877
0,1,"Asian, non-Hispanic",14,Public,0.3345,-2.1,-0.04,-1.6,53.0812,West,0.6,1.31,0.1,0.96,-0.33,1.69,0.25,-0.95,4,2,0.725636924833609,5.6,0.6050930023193359
0,1,"White, non-Hispanic",14,Public,1.6028,1.39,0.77,-0.4,61.1899,Midwest,-0.57,-0.7,0.1,-0.18,0.91,-0.33,0.25,0.16,6,8,0.509833598207417,4.2,0.2059001624584198
0,0,"White, non-Hispanic",15,Public,-0.8573,-0.2,-1.17,-1.84,44.2109,South,0.03,-0.7,-0.3,-0.64,0.91,-0.89,-0.16,1.64,6,2,0.0732023221016011,3.0,0.7411797046661377
0,0,"Hispanic, race specified",15,Public,-0.06,0.29,1.26,-0.33,48.6008,West,0.03,-0.93,-0.58,0.56,-0.97,-1.45,-1.33,0.54,6,6,-0.756600533275629,4.2,0.38141077756881714
0,0,"Asian, non-Hispanic",15,Public,-1.485,1.39,0.05,-0.44,56.302,Midwest,0.6,0.9,0.1,0.19,0.91,1.27,0.25,-0.21,10,2,1.15874816013055,4.2,0.514868438243866
0,1,"More than one race, non-Hispanic",15,Public,-0.6069,-2.29,-1.53,-1.25,34.6926,West,0.06,-0.07,-0.17,0.12,-0.3,-1.5,-2.07,-1.42,2,2,0.732399123544762,4.2,0.8705682754516602
0,0,"White, non-Hispanic",14,Catholic or other private,0.1471,-0.61,1.59,-0.07,52.5974,South,-0.57,-0.3,1.34,0.19,0.27,-0.89,-0.9,-0.67,8,6,-0.493825675085691,4.8,0.27115631103515625
0,1,"White, non-Hispanic",14,Public,-0.2954,0.67,0.21,-0.06,44.4149,Midwest,0.03,0.9,0.68,-0.16,0.91,1.27,-0.89,0.16,4,6,0.140025864633243,2.0,0.6061685681343079
0,0,"Black/African-American, non-Hispanic",14,Public,0.2276,0.1,1.59,0.84,49.0601,Midwest,1.19,0.67,1.23,-0.01,0.27,1.69,-0.46,0.16,10,10,-1.67180999419758,4.2,0.3061833679676056
0,0,"Hispanic, race specified",15,Public,-1.1942,1.01,-0.04,-1.73,43.845,Midwest,0.6,-0.3,0.1,0.19,-0.33,0.1,-1.33,-1.38,4,10,-0.104165930543621,1.2,0.7411822080612183
0,0,"White, non-Hispanic",14,Public,1.0417,1.01,-0.52,-1.26,66.7428,Midwest,0.6,0.27,0.51,1.71,0.91,0.15,-0.77,0.41,6,6,0.509833598207417,5.6,0.2440263330936432
0,1,"White, non-Hispanic",15,Public,-0.4792,-0.58,0.52,-0.79,48.7635,Midwest,0.6,0.9,0.1,0.49,-0.33,1.27,0.68,0.56,4,4,1.03186327377842,3.6,0.6869989037513733
0,0,"White, non-Hispanic",15,Public,-0.1345,-0.58,-0.04,-0.23,71.6948,South,0.6,1.31,0.1,-0.18,0.91,1.69,0.25,0.49,10,10,-0.756600533275629,4.8,0.3733786940574646
0,0,"White, non-Hispanic",14,Public,1.2588,1.01,0.12,-0.01,64.3445,South,-1.73,-3.51,-1.41,-0.64,-0.33,-1.64,0.25,0.93,8,6,-0.756600533275629,6.4,0.15565022826194763
1,1,"Hispanic, race specified",14,Public,-0.5947,0.16,0.98,-0.38,50.1809,South,0.6,-0.7,0.24,1.34,0.27,-0.33,1.12,1.0,10,10,0.988411783023547,4.8,0.35676315426826477
0,0,"Hispanic, race specified",15,Public,-0.3455,-0.09,-0.39,-2.87,52.0546,Northeast,1.19,-0.3,-0.17,-0.18,0.91,-0.33,0.25,0.16,10,6,1.85139209571515,3.0,0.6047683954238892
0,1,"White, non-Hispanic",14,Catholic or other private,0.5666,-0.2,1.59,1.03,63.8368,Midwest,0.6,1.31,0.1,2.08,0.91,0.1,1.53,0.16,6,10,-2.10167907159224,4.2,0.22038356959819794
0,1,"Hispanic, race specified",15,Public,-1.1499,-0.78,-2.53,-0.43,29.5843,West,-0.53,-1.33,-0.17,-0.44,-0.33,-0.89,-1.33,-0.6,10,6,-0.756600533275629,5.6,0.643620491027832
1,1,"White, non-Hispanic",16,Public,-1.4741,0.6,-0.55,-0.19,51.2666,South,-0.57,-0.7,0.1,-0.66,-0.33,-1.45,0.25,0.16,2,2,-1.02613759017672,5.7,0.7327640652656555
0,1,"White, non-Hispanic",14,Catholic or other private,1.1145,-0.62,0.65,0.64,49.7988,South,-0.57,-0.3,-0.73,0.19,-0.33,-0.47,-0.59,-0.67,6,6,-2.10167907159224,2.4,0.31605368852615356
0,0,"More than one race, non-Hispanic",15,Public,-0.0475,0.96,1.59,-2.34,39.7644,West,0.6,1.31,1.62,1.69,0.27,1.27,1.83,0.93,6,10,1.85139209571515,4.0,0.634293794631958
1,1,"White, non-Hispanic",15,Public,-0.6593,-0.66,-1.56,-0.52,28.5481,Midwest,0.03,-0.3,-0.56,-0.16,0.31,-0.47,-0.48,-0.75,6,2,-0.0825396607041021,2.8,0.7783506512641907
1,1,"Hispanic, race specified",15,Public,-1.0367,-0.5,0.21,-1.12,36.6241,Northeast,0.0,1.31,0.1,-0.16,0.27,0.66,0.25,2.03,2,2,-0.189572536088338,2.4,0.8067894577980042
0,0,"Black/African-American, non-Hispanic",14,Public,-0.8287,0.1,0.85,-0.17,44.322,Midwest,-0.57,1.31,-0.17,-0.71,-0.33,1.69,-0.05,-0.28,8,2,1.03186327377842,3.6,0.48844003677368164
0,0,"White, non-Hispanic",15,Catholic or other private,0.2322,0.37,1.59,0.56,70.2033,Northeast,0.6,0.27,-0.56,-1.08,0.91,1.27,1.22,0.54,8,10,-1.67180999419758,5.6,0.19970376789569855
0,1,"Asian, non-Hispanic",15,Public,-0.5045,-1.49,-0.83,-0.78,47.5437,Midwest,1.76,1.31,1.62,1.18,-1.57,-3.1,1.83,0.36,8,10,0.832669800217844,4.8,0.6137838959693909
0,1,"White, non-Hispanic",16,Public,-1.8753,0.21,0.9,-0.7,50.2793,South,0.6,0.67,0.51,0.86,-0.97,-1.64,-2.47,0.21,2,4,-0.170989473075263,3.0,0.8325514793395996
0,1,"Asian, non-Hispanic",15,Catholic or other private,2.4002,-0.2,-0.39,1.03,59.8059,Midwest,-0.57,-1.33,0.1,0.19,-0.33,-0.33,0.25,0.09,10,10,-2.10167907159224,5.6,0.14301401376724243
0,1,"Asian, non-Hispanic",14,Public,-0.5429,0.71,-0.34,-0.3,70.5568,Northeast,1.76,1.31,0.49,0.85,0.91,0.1,0.25,1.25,8,10,0.158608927646317,5.6,0.306596964597702
0,1,"Black/African-American, non-Hispanic",16,Public,0.2407,1.39,0.77,-0.76,49.0256,South,0.6,-0.3,0.1,-0.66,0.91,-0.52,0.25,1.05,7,10,1.09544465840778,2.4,0.6181146502494812
1,1,"White, non-Hispanic",14,Public,-0.5321,-0.69,-0.04,0.4,44.6325,Northeast,1.76,-0.13,1.34,0.56,-0.33,-1.5,1.53,-1.43,2,6,-2.10167907159224,2.8,0.5924611687660217
0,1,"White, non-Hispanic",15,Public,-0.8615,-0.39,1.34,-1.09,48.8383,Midwest,0.6,-0.59,1.34,-0.18,-1.57,-1.45,-0.05,-1.0,10,4,-0.386792799701455,3.6,0.43614885210990906
0,0,"Hispanic, race specified",14,Public,-0.8446,1.09,1.59,-3.13,48.8446,South,1.16,0.67,1.62,0.96,0.91,-0.47,0.69,1.38,8,10,-0.0757774619929493,4.8,0.3545569181442261
1,0,"White, non-Hispanic",15,Public,-0.2355,-0.17,-1.28,-0.85,47.5596,South,-1.73,-0.7,-1.41,-1.86,0.27,-1.5,-2.91,-2.22,2,6,-0.433764331265202,0.0,0.819518506526947
0,1,"White, non-Hispanic",15,Public,1.8804,-0.58,0.1,-2.04,62.9742,Northeast,0.6,-0.7,1.62,-0.13,0.27,0.1,0.67,0.61,10,10,0.66557558101312,6.4,0.2487432062625885
0,1,"White, non-Hispanic",15,Public,0.3405,-0.58,-0.39,-1.12,50.082,South,-0.57,-0.93,0.1,0.19,0.91,-0.89,-1.33,-1.07,6,8,1.79133075189466,5.6,0.4973019063472748
0,0,"White, non-Hispanic",14,Catholic or other private,0.1838,-1.93,-0.39,0.45,53.5398,West,-1.73,-0.36,-2.92,-0.16,-0.97,0.1,-1.02,0.15,4,2,0.225432470177959,4.8,0.4644660949707031
0,1,"Black/African-American, non-Hispanic",14,Catholic or other private,0.1657,1.01,0.21,1.25,56.7022,Northeast,0.6,-0.76,1.62,0.19,1.52,1.27,1.83,1.71,10,10,-1.77884286958181,4.0,0.2243710309267044
0,1,"White, non-Hispanic",15,Public,0.4473,0.29,0.77,-0.06,51.1665,South,-0.57,1.31,-1.02,-0.71,0.27,-0.33,-0.46,0.15,8,6,-0.668150720904468,2.4,0.4037714898586273
0,0,"Asian, non-Hispanic",14,Public,0.2787,-0.32,0.4,-0.32,39.5241,South,-0.57,-0.36,-2.92,-1.31,0.91,1.69,1.83,0.56,10,8,-0.512408738098765,4.2,0.3914787471294403
0,1,"White, non-Hispanic",15,Public,-0.3515,0.59,1.59,0.22,39.4254,South,-1.73,-2.37,-0.56,-0.96,-1.57,-0.28,-1.63,-1.89,6,4,0.744219987846683,3.0,0.5845699310302734
0,0,"More than one race, non-Hispanic",15,Public,1.138,0.21,1.34,-0.01,65.922,South,0.6,-0.7,0.1,-0.46,0.31,0.1,0.25,-0.23,10,10,-0.572470081919254,5.6,0.2301841676235199
0,1,"Hispanic, race specified",16,Public,-1.1945,-2.4,-0.88,0.51,38.8334,Northeast,-0.57,1.31,0.1,0.19,0.27,0.66,-0.05,0.54,10,10,0.402800722823181,3.6,0.7521510124206543
0,1,"Hispanic, race specified",14,Public,-0.7967,-0.96,0.27,-0.58,48.7617,West,-1.13,0.27,0.1,0.19,-1.57,0.71,0.25,1.26,8,6,0.610104274880499,0.0,0.6692838072776794
0,1,"White, non-Hispanic",14,Catholic or other private,1.2616,0.96,0.21,0.26,63.8806,Midwest,1.76,0.27,1.62,1.23,0.91,0.1,0.25,0.56,10,10,-1.07943673528606,5.6,0.14592771232128143
0,1,"Asian, non-Hispanic",15,Public,0.712,1.01,-0.86,-1.4,55.5592,Midwest,0.0,1.31,0.1,2.08,-0.33,-0.47,-1.33,-0.23,6,6,-1.67180999419758,4.0,0.3756369948387146
1,0,"More than one race, non-Hispanic",14,Public,-1.0048,-0.09,-0.39,0.48,40.0267,West,-0.57,0.27,-0.58,0.19,-1.57,-0.89,-0.05,0.16,6,2,-1.07943673528606,3.6,0.5401836633682251
0,0,"Hispanic, race specified",14,Public,1.4539,0.41,-1.43,-0.95,66.4461,South,0.6,-0.3,0.1,0.56,0.91,0.1,-0.16,-1.0,10,10,-0.0825396607041021,4.2,0.2976410388946533
0,0,"White, non-Hispanic",14,Public,-0.3186,0.29,1.59,0.31,62.7451,Northeast,0.6,0.27,1.62,0.49,0.91,0.52,1.83,0.87,10,10,0.569894942027905,4.2,0.32023125886917114
1,1,"White, non-Hispanic",14,Public,0.031,0.67,-0.73,-1.0,47.3021,South,-1.73,-0.3,-2.92,-0.66,-0.97,0.28,-2.19,-0.17,6,2,0.347329416690561,2.0,0.5146356821060181
0,0,"Black/African-American, non-Hispanic",14,Public,-0.5529,-0.5,-0.95,-0.78,38.902,Midwest,-0.57,-0.3,-0.29,-1.01,0.31,0.1,-0.48,-0.67,2,6,0.832669800217844,3.6,0.6715015769004822
0,0,"White, non-Hispanic",16,Public,-0.3379,1.39,0.84,-0.6,30.3089,South,1.76,1.31,1.62,0.22,1.52,1.69,1.83,-0.6,4,2,0.569894942027905,4.0,0.7998572587966919
0,1,"White, non-Hispanic",15,Public,-0.1801,-0.88,-1.54,0.48,60.8637,West,-0.53,0.27,-0.17,0.19,0.27,0.28,-0.19,-0.99,3,4,-0.0038952538705391,3.0,0.7472081184387207
0,0,"Black/African-American, non-Hispanic",14,Public,-0.7199,0.71,-0.01,-2.48,44.0213,West,0.6,-0.3,0.55,0.27,-0.33,-0.33,0.69,-0.18,8,6,1.24091260777299,4.2,0.48662662506103516
0,0,"Black/African-American, non-Hispanic",14,Catholic or other private,1.3937,0.71,0.98,1.25,37.9348,Midwest,-1.16,-1.56,-2.07,-0.96,-1.57,-3.1,-2.07,-1.75,8,6,-2.10167907159224,3.6,0.1860315054655075
0,0,"White, non-Hispanic",15,Public,-0.8953,1.39,-1.77,-2.4,49.2554,South,0.03,-0.3,-1.41,-0.18,-0.33,-1.5,-1.33,-0.67,3,2,0.0028669448406138,2.4,0.7570578455924988
0,1,"White, non-Hispanic",14,Catholic or other private,0.0445,-0.05,-0.04,0.72,53.5802,South,0.0,-0.3,0.1,-0.66,0.27,0.52,0.25,1.38,6,6,-2.10167907159224,4.2,0.2839911878108978
0,0,"White, non-Hispanic",14,Public,-0.1358,0.71,0.21,-1.59,62.4823,South,0.03,0.27,1.62,-0.71,0.91,0.71,1.83,0.15,6,10,-0.182810337377185,2.8,0.40577131509780884
0,1,"Hispanic, race specified",14,Catholic or other private,-1.3747,0.59,1.59,0.37,59.4581,Northeast,1.16,0.9,1.62,2.08,1.52,1.69,1.83,1.7,8,8,-0.427002132554049,4.2,0.3062153458595276
1,0,"Black/African-American, non-Hispanic",15,Public,0.0147,1.39,-0.12,0.7,44.0453,South,1.19,1.31,1.34,1.69,0.91,1.27,0.38,-0.11,10,6,-1.67180999419758,3.6,0.4129476547241211
1,1,"Black/African-American, non-Hispanic",16,Public,0.0597,-1.6,0.98,0.51,43.251,Northeast,0.03,1.31,0.24,0.49,-0.33,0.71,-0.16,0.16,6,2,0.402800722823181,2.0,0.7813574075698853
0,0,"White, non-Hispanic",14,Public,-0.4353,0.71,0.98,0.64,51.6633,South,0.03,-0.93,-1.41,1.23,-0.33,0.1,-0.89,0.16,6,10,-1.51606801139187,3.6,0.33202192187309265
1,1,"Hispanic, race specified",14,Public,0.1837,0.41,0.61,0.31,47.8862,Northeast,-1.73,-1.8,-0.61,-1.16,2.15,1.69,1.83,0.25,8,8,-0.756600533275629,4.2,0.33081045746803284
0,0,"White, non-Hispanic",14,Public,1.4841,-0.28,-0.29,-0.69,61.5204,South,0.6,-0.93,-0.29,-1.03,0.91,-0.33,0.25,-0.23,10,8,0.225432470177959,5.6,0.2529250681400299
0,0,"Hispanic, race specified",15,Public,-1.4291,1.09,1.26,-0.68,41.1311,Northeast,-0.57,-0.3,0.1,0.19,-0.33,-0.33,0.25,0.99,10,10,-0.997749121626049,3.0,0.44474124908447266
0,1,"White, non-Hispanic",14,Public,0.0223,0.71,1.34,-0.78,61.2135,West,-1.73,-0.13,0.63,0.87,-0.97,-0.84,0.67,-1.12,6,6,-0.0825396607041021,5.6,0.3354671001434326
0,0,"White, non-Hispanic",15,Public,0.1194,-2.65,-0.39,-2.87,36.1281,South,-1.16,-0.13,-0.3,0.19,-0.94,-0.89,-0.9,-1.38,6,4,0.240296541306325,2.0,0.7906539440155029
0,0,"White, non-Hispanic",14,Public,-0.141,0.71,-0.98,-0.69,48.8935,Midwest,0.6,0.9,0.51,0.2,-1.57,0.23,-1.21,-1.77,4,6,0.58847800504098,2.8,0.6178894639015198
1,1,"Asian, non-Hispanic",14,Public,1.3098,-1.16,0.45,-0.33,40.6763,South,0.0,0.74,0.38,0.19,0.91,0.71,1.53,-0.67,6,2,-0.756600533275629,3.0,0.4951675534248352
0,0,"Black/African-American, non-Hispanic",15,Public,-0.9078,0.96,0.12,0.16,65.0568,Northeast,0.6,-1.9,0.77,0.55,0.91,0.1,0.25,1.19,10,10,-1.07943673528606,5.6,0.2646371126174927
0,1,"Hispanic, no race specified",14,Public,0.3262,-1.36,1.1,0.76,48.2688,West,0.03,1.31,0.55,0.85,-0.33,-0.33,-1.02,-1.0,10,6,-0.775183596288704,3.6,0.40766477584838867
0,0,"Hispanic, race specified",14,Public,-1.1745,-2.65,-0.73,-0.14,36.8829,South,-0.57,-0.3,-0.61,-0.66,-1.57,-1.5,-1.33,-1.38,10,4,1.85139209571515,3.0,0.6422721743583679
0,1,"White, non-Hispanic",14,Public,0.9964,0.71,1.59,-1.76,64.6872,South,1.19,-0.3,-0.44,0.86,-0.33,0.1,-0.36,0.93,8,10,-0.756600533275629,5.6,0.2177930772304535
0,0,"Black/African-American, non-Hispanic",14,Public,1.0454,-1.02,1.1,0.14,62.2184,South,0.6,1.31,-0.17,1.71,0.91,1.69,-0.05,0.86,8,10,-2.10167907159224,5.6,0.28204968571662903
1,1,"Hispanic, race specified",15,Public,-0.6154,0.71,-0.95,-1.55,48.9657,West,0.6,-0.3,-0.58,-0.66,-1.57,-1.08,-0.16,0.16,6,2,0.421383785836256,2.4,0.6966955065727234
1,0,"More than one race, non-Hispanic",14,Public,-1.6514,-0.28,1.0,-0.39,39.652,West,0.6,1.31,-0.29,0.66,0.91,1.27,1.12,1.25,6,6,0.772608456397355,5.6,0.5835145115852356
0,0,"White, non-Hispanic",14,Public,0.1215,0.48,-0.04,-3.01,53.9998,West,0.6,-0.13,0.1,0.49,-0.33,-0.89,-0.89,-1.89,6,8,-0.756600533275629,4.0,0.3991630971431732
0,0,"White, non-Hispanic",14,Public,0.3889,1.39,1.59,-0.69,52.7635,West,1.19,1.31,0.66,1.35,1.55,0.71,1.53,0.09,10,10,-0.493825675085691,4.0,0.31687381863594055
0,0,"White, non-Hispanic",14,Public,-0.3931,0.21,-0.52,1.51,55.1798,South,1.19,-1.74,-0.17,-1.43,-1.57,-2.49,-0.89,-2.59,10,10,-0.696539189455141,4.0,0.3826732635498047
0,1,"White, non-Hispanic",14,Public,-0.6069,1.39,0.84,-2.53,63.3843,Midwest,1.76,-0.07,1.62,0.28,-1.57,-1.88,1.41,-1.37,8,10,-1.44924446886023,3.0,0.3434222936630249
0,1,"Asian, non-Hispanic",14,Public,1.2412,0.52,-1.53,0.71,61.5913,West,-0.57,1.31,-0.58,1.72,-1.57,-1.08,-0.48,-1.84,6,8,-0.942277815493428,4.2,0.43983763456344604
0,0,"Hispanic, race specified",14,Public,-0.8356,-0.09,1.59,-0.97,48.9932,Midwest,-1.73,0.11,-0.17,0.49,0.27,1.69,-1.43,0.16,6,2,0.528416661220491,2.4,0.5615799427032471
0,1,"White, non-Hispanic",14,Public,-0.4795,-0.28,-1.0,-0.99,39.7315,Midwest,0.6,-0.7,-0.88,-0.18,-0.33,0.1,-0.05,0.16,6,2,0.635449536604727,2.4,0.6248931288719177
0,0,"Black/African-American, non-Hispanic",14,Public,-0.7293,0.33,-0.39,-1.34,51.95,South,0.03,-0.3,-0.03,0.19,-0.33,0.1,-0.78,-0.21,5,10,-0.512408738098765,4.2,0.44077613949775696
0,1,"White, non-Hispanic",15,Public,-0.4058,-1.81,1.34,-0.34,47.437,Midwest,-1.73,1.31,0.95,1.04,-1.57,0.71,0.25,0.08,6,6,1.42504305912936,3.6,0.6480509042739868
0,0,"White, non-Hispanic",15,Catholic or other private,0.8479,0.6,1.59,1.02,49.0046,Midwest,0.6,0.27,1.34,1.22,0.31,0.1,1.1,0.15,10,8,-1.50930581268072,4.8,0.20796799659729004
1,0,"White, non-Hispanic",15,Catholic or other private,-0.0525,1.01,1.59,1.25,30.9428,Midwest,-1.73,-1.33,-0.44,0.95,-1.57,0.52,-2.91,-2.22,4,2,-2.10167907159224,3.0,0.3635340929031372
0,0,"Asian, non-Hispanic",15,Public,1.9053,-0.09,0.16,0.47,68.1104,South,-0.57,1.31,0.95,0.49,0.31,-1.5,0.25,-1.38,10,10,-0.756600533275629,6.4,0.23905979096889496
